"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-12","0.44","83","90","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-13","0.17","81","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-14","0.00","85","93","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-15","0.00","87","95","80"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-16","0.00","85","92","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-17","0.00","86","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-18","0.79","84","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-19","0.00","86","96","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-20","0.00","86","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-21","0.00","83","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-22","0.21","83",,"77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-23","0.16","82","91","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-24","0.40","81","90","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-25","2.44","78","79",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-26","0.10","80","85","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-27","0.00","81","87","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-28","0.35","78","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-29","0.25","77","81","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-09-30","1.11","78","81","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-01","0.19","80","90","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-02","0.00","82","90","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-03","0.01","80","92","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-04","0.09","79","91","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-05","0.00","83","92","73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-06","0.00","83","93","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-07","0.20","80","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-08","1.24","79","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-09","0.42","78","85","73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-10","0.57","80","88","73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-11","0.00","80","90","74"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-12","0.00","81","91","73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-13","0.00","80","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-14","0.00","79","90","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-15","0.00","81","92",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-16","0.00","82","92","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-17","0.00","83","91","73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-24","1.54","71","74",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-25","3.12","71","74","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-26","0.00","74","78","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-27","0.00","75","84","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-28","0.00","75","86","67"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-29","0.00","76","89","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-30","0.00","77","87","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-10-31","0.00","77","88","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-01","0.00","77","89","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-02","0.00","78","88","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-03","0.00","77","88","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-04","0.00","78","89","69"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-05","0.00","77","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-06","0.00","73","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-07","0.00","75","86","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-08","0.34","75","86","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-09","0.97","74",,"72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-10","0.08","76","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-11","0.00","75","87","69"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-12","0.00","74","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-13","0.00","73","86","65"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-14","0.00","75","89","65"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-15","0.00","76","89","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-16","0.00","75","87","67"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-17","0.00","72","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-18","0.00","72",,"63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-19","0.00","70","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-20","0.00","68","82","58"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-21","0.00","72","83","60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-22","0.00","71","84","60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-23","0.00","70","82","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-24","0.00","71","84","61"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-25","0.00","71","84","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-26","0.00","71","84","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-27","0.00","71","85","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-28","0.00","72","87","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-29","0.00","74","86","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-11-30","0.00","71","85","61"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-01","0.00","68","84","60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-02","0.00","66","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-03","0.00","65","80","55"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-04","0.00","66","80","55"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-05","0.00","68","84","56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-06","0.00","69","86","58"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-07","0.00","72",,"59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-08","0.00","69","82",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-09","0.00","66","81",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-10","0.00","65","78","56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-11","0.00","65",,"56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-12","0.00","65","78","58"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-13","0.00","66","79","56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-14","0.00","65","80","57"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-15","0.00","67","78","57"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-16","0.00","67","78",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-17","0.00","64","75",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-18","0.00","59","71",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-19","0.00","57","70","48"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-20","0.00","59",,"51"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-21","0.00","56","60","51"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-22","0.00","58","64","49"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-23","0.00","59","68",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-24","0.00","57","71",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-25","0.00","59","72","48"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-26","0.00","59","69","51"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-27","0.24","56","65",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-28","0.00","58","70","47"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-29","0.00","59","75","47"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-30","0.00","59","75","46"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2019-12-31","0.00","62","79","47"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-01-01","0.00","65","79","51"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-01-02","0.00","67","80","56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-01-03","0.44","65","76","61"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-01-04","0.00","63","72","59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-01-05","0.06","62","69",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-01-06","0.00","57","67","48"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-19","0.00","68","85","55"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-20","0.00","70","83","58"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-21","0.00","70","85","59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-22","0.00","72","86","59"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-23","0.00","71","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-24","0.00","69","82","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-25","0.00","67","74","61"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-26","0.00","67","80","57"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-27","0.00","66","78","56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-28","0.00","68","83","56"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-02-29","0.00","70","85","57"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-01","0.00","71","86","58"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-02","0.20","73","86","61"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-03","0.00","74","85","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-04","0.45","71","84","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-05","0.00","72","83","61"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-06","0.04","73","85","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-07","0.11","71","80",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-08","0.00","73","87",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-09","0.00","71","85","60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-10","0.00","71","86","58"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-11","0.00","75","90","60"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-12","0.00","76","90","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-13","0.00","77",,"67"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-14","0.00","69",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-15","0.00","69","77","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-16","0.00","77","90","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-17","0.00","75","89","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-18","0.00","74","88","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-19","0.00","77","91","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-20","0.00","76",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-21","0.03","77","93","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-22","0.00","73","84","65"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-23","0.00","74","87","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-24","0.00","76","89",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-25","0.00","78","91","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-26","0.00","85",,"68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-27","0.00","83",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-28","0.00","82","96","69"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-29","0.00","78","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-30","0.00","79","95","62"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-03-31","0.00","79","95","63"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-01","0.00","82","99","64"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-02","0.07","84","101",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-03","0.00","82","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-04","0.00","81","98","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-05","0.00","82","99","67"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-06","0.00","82","99","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-07","0.00","87","102","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-08","0.00","84","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-09","0.00","84","99","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-10","0.00","85","100","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-11","0.49","78","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-12","0.04","77","90","66"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-13","0.00","83","94","69"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-14","0.00","86","98","74"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-15","0.00","77","86",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-16","0.00","80","91","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-17","0.00","81","93","74"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-18","0.00","83","97","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-19","0.00","84","95","73"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-20","0.12","81","92","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-21","0.13","75","84",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-22","0.00","79","88","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-23","0.04","79","92","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-24","0.02","78","88",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-25","0.00","78","90","69"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-26","0.04","76","83","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-27","0.00","81","91","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-28","0.22","75","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-29","0.06","79","89","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-04-30","0.25","79","91","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-01","0.03","76","85",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-02","0.00","77","88","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-03","0.00","82","91","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-04","0.00","84","95","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-05","0.13","82","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-06","0.38","78","88","70"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-07","0.28","78","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-08","0.04","80","93","68"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-09","0.00","84","94","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-10","0.08","84","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-11","0.00","85","97","74"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-12","0.00","87","99","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-13","0.16","85","99",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-14","3.86","85","97",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-15","0.10","84","94","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-16","0.00","89","99","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-17","0.00","89","99","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-18","0.00","87","98","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-19","0.02","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-20","4.13","77",,
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-21","2.42","76","78","74"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-22","0.00","82","91","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-23","0.00","87","95","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-24","0.00","87","94",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-25","0.00","87","94","83"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-26","1.22","84","93",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-27","1.77","75","79","71"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-28","0.00","80","86","72"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-29","0.00","85","94","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-30","0.04","81","91",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-05-31","0.00","84","94","75"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-01","0.00","85","95","77"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-02","0.00","86","97","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-03","0.00","87","95","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-04","1.48","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-05","0.20","83","93","76"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-06","0.00","85","96",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-07","0.04","86","98",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-08","0.00","88","98","79"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-09","1.42","84","95",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-10","0.00","86","93","78"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-11","0.09","84","92","81"
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-12","0.09","83","90",
"BGM00041907","ISHURDI, BG","24.153","89.049","13.7","2020-06-13","1.78","83","89",
